country,customer,deadline,description,number,price,url_addr
BLR,"Унитарное предприятие ""УКС города Бреста""",2019-07-19,"Выбор генподрядной организации на проектирование объекта: «Капитальный ремонт пищеблока с модернизацией в ГУО «Средняя школа №23 г. Бреста», ул. Орловской, 16»",2019-729013,14 693.70,http://www.icetrade.by/tenders/all/view/729013
BLR,"ОАО ""Бресттекстильторг""",2019-07-16,Снос проходной с вывозом строительных отходов,2019-730481,0,http://www.icetrade.by/tenders/all/view/730481
BLR,"ОАО ""Лидахлебопродукт""",2019-07-19,"Выбор генподрядной организации для выполнения комплекса работ  по объекту: «Реконструкция санитарной проходной инв. №01010040, расположенной по адресу: Гродненская область, Сморгонский район, д. Подболотцы»",2019-730480,1 070 705,http://www.icetrade.by/tenders/all/view/730480
BLR,"Государственное предприятие ""УКС Речицкого района""",2019-08-09,"Выбор генеральной подрядной организации на выполнение проектно-изыскательских работ по объекту: «Капитальный ремонт здания государственного учреждения образования «Ясли – сад №2 г. Речицы» ул. Строителей,22, г. Речица»",2019-730271,24 000,http://www.icetrade.by/tenders/all/view/730271
BLR,"ОАО ""Мозырский НПЗ""",2019-07-31,"Закупка запасных частей для ЛК 6У, ПАиС, ЭП, КПБ",2019-730043,210 000,http://www.icetrade.by/tenders/all/view/730043
BLR,"ОАО ""Клецкий мехзавод""",2019-07-15,Закупка оборудования и оснастки,2019-729447,0,http://www.icetrade.by/tenders/all/view/729447
BLR,"ОАО ""Гродно Азот""",2019-07-17,Закупка универсальной измерительной системы для центровки машин,2019-729804,0,http://www.icetrade.by/tenders/all/view/729804
BLR,"Филиал ""Минская городская телефонная сеть"" РУП ""Белтелеком""",2019-07-24,Выполнение пусконаладочных работ,2019-730686,9 190.80,http://www.icetrade.by/tenders/all/view/730686
BLR,"ОАО ""Демброво""",2019-07-22,Семена озимых,2019-731421,0,http://www.icetrade.by/tenders/all/view/731421
BLR,"РУП ""Могилевоблгаз""",2019-07-19,Закупка услуг по переоборудованию автомобилей для аварийной газовой службы,2019-731315,51 000,http://www.icetrade.by/tenders/all/view/731315
BLR,"CЗАО ""МВЗ""",2019-07-31,Закупка колесной пары (нонк),2019-731099,1 400 000 000,http://www.icetrade.by/tenders/all/view/731099
BLR,"ОАО ""АГРОКОМБИНАТ ""ДЗЕРЖИНСКИЙ""",2019-07-31,вакцины в 2-х лотах,2019-730893,457 200,http://www.icetrade.by/tenders/all/view/730893
BLR,МИНСКИЙ ГОСУДАРСТВЕННЫЙ КОЛЛЕДЖ ИСКУССТВ,2019-07-15,ТЕКУЩИЙ РЕМОНТ ПОМЕЩЕНИЙ,2019-729011,22 085,http://www.icetrade.by/tenders/all/view/729011
BLR,"УП ""Медтехника"" г. Гродно",2019-07-24,"ГродМТ 179/19-ЭА Лот 1,2 «Тесты для экспресс-диагностики для УЗ г. Гродно и Гродненской области»",2019-728515,0,http://www.icetrade.by/tenders/all/view/728515
BLR,"ОАО ""Мозырский НПЗ""",2019-08-02,Закупка строительно-монтажных работ,2019-730479,9 724 181,http://www.icetrade.by/tenders/all/view/730479
BLR,"ОАО ""Жабинковский сахарный завод""",2019-07-22,Закупка статора к насосу жома,2019-730270,62 000,http://www.icetrade.by/tenders/all/view/730270
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2019-07-30,Услуги по техническому обслуживанию генераторных установок 6 и 3 серии производства GE Jenbacher GmbH&Co,2019-730042,6 630 000,http://www.icetrade.by/tenders/all/view/730042
